year,month,region,tea_type,historical_demand,exports,growth_rate,forecasted_demand
2021,11,Central Province,White Tea,5422.71,3582.15,5.19,5704.22
2021,11,Central Province,Oolong,4057.74,3041.23,3.07,4182.33
2021,11,Uva Province,CTC,18701.0,14802.93,7.88,20173.98
2021,11,Uva Province,Orthodox,16485.35,13065.53,8.69,17918.28
2021,11,Uva Province,Green Tea,12463.76,8040.07,6.05,13217.81
2021,11,Uva Province,White Tea,5703.25,4131.91,7.05,6105.15
2021,11,Uva Province,Oolong,3951.05,2486.76,12.24,4434.62
2021,11,Sabaragamuwa,CTC,18811.83,12747.52,11.42,20960.23
2021,11,Sabaragamuwa,Orthodox,14688.71,9827.31,10.55,16237.74
2021,11,Sabaragamuwa,Green Tea,11790.89,8182.85,9.4,12899.13
2021,11,Sabaragamuwa,White Tea,5597.25,3427.99,9.86,6149.13
2021,11,Sabaragamuwa,Oolong,3517.63,2205.05,14.27,4019.55
2021,11,Southern Province,CTC,17367.72,11260.86,9.75,19061.71
2021,11,Southern Province,Orthodox,16225.52,9982.72,8.02,17526.87
2021,11,Southern Province,Green Tea,11741.79,8124.53,6.15,12463.57
2021,11,Southern Province,White Tea,4625.33,2815.81,12.6,5208.14
2021,11,Southern Province,Oolong,3432.18,2202.9,4.3,3579.89
2021,11,Nuwara Eliya,CTC,20954.11,16598.29,9.77,23000.42
2021,11,Nuwara Eliya,Orthodox,18245.29,11894.26,9.0,19886.56
2021,11,Nuwara Eliya,Green Tea,15327.71,9420.66,3.91,15927.1
2021,11,Nuwara Eliya,White Tea,6476.38,4132.07,8.12,7002.53
2021,11,Nuwara Eliya,Oolong,4373.94,3286.85,8.06,4726.37
2021,11,Dimbula,CTC,20713.59,15403.99,4.27,21598.06
2021,11,Dimbula,Orthodox,18317.92,13432.9,4.12,19072.65
2021,11,Dimbula,Green Tea,13678.17,10317.79,4.39,14278.73
2021,11,Dimbula,White Tea,6142.88,3696.83,8.0,6634.18
2021,11,Dimbula,Oolong,4289.03,2769.58,7.38,4605.46
2021,11,Kandy,CTC,18736.58,12447.35,9.81,20575.3
2021,11,Kandy,Orthodox,17387.06,10763.98,10.14,19150.51
2021,11,Kandy,Green Tea,12707.31,8846.55,7.8,13698.68
2021,11,Kandy,White Tea,5757.15,3786.92,9.02,6276.27
2021,11,Kandy,Oolong,4145.96,3311.17,7.46,4455.1
2021,12,Central Province,CTC,19446.15,14601.2,3.19,20066.52
2021,12,Central Province,Orthodox,16066.35,12170.42,11.02,17837.27
2021,12,Central Province,Green Tea,13826.08,9287.2,3.26,14276.97
2021,12,Central Province,White Tea,5875.42,3750.39,10.19,6474.26
2021,12,Central Province,Oolong,3851.26,2340.74,8.1,4163.12
2021,12,Uva Province,CTC,19401.78,15329.18,10.06,21353.39
2021,12,Uva Province,Orthodox,15537.68,11125.25,13.95,17705.21
2021,12,Uva Province,Green Tea,13914.08,9134.58,8.31,15070.76
2021,12,Uva Province,White Tea,6172.95,4872.26,7.13,6612.98
2021,12,Uva Province,Oolong,3923.51,2966.46,10.76,4345.88
2021,12,Sabaragamuwa,CTC,18423.92,11808.55,-2.41,17979.11
2021,12,Sabaragamuwa,Orthodox,14949.44,9961.01,9.09,16308.48
2021,12,Sabaragamuwa,Green Tea,11972.29,7353.76,9.33,13089.5
2021,12,Sabaragamuwa,White Tea,4895.82,3731.48,8.6,5316.71
2021,12,Sabaragamuwa,Oolong,3662.7,2705.73,10.87,4060.96
2021,12,Southern Province,CTC,18322.8,11549.21,11.58,20444.12
2021,12,Southern Province,Orthodox,15144.54,9942.31,11.16,16834.31
2021,12,Southern Province,Green Tea,11227.72,7023.76,7.76,12098.48
2021,12,Southern Province,White Tea,5499.5,3359.79,0.32,5517.37
2021,12,Southern Province,Oolong,3351.36,2165.26,4.74,3510.3
2021,12,Nuwara Eliya,CTC,23221.95,17873.59,10.46,25651.35
2021,12,Nuwara Eliya,Orthodox,17000.6,11306.4,5.97,18015.07
2021,12,Nuwara Eliya,Green Tea,14842.59,9444.68,9.74,16288.09
2021,12,Nuwara Eliya,White Tea,6824.09,5195.44,7.25,7318.52
2021,12,Nuwara Eliya,Oolong,4697.44,3439.48,2.84,4830.83
2021,12,Dimbula,CTC,21354.85,15842.4,5.58,22545.43
2021,12,Dimbula,Orthodox,18508.59,13266.11,6.29,19673.12
2021,12,Dimbula,Green Tea,14271.21,9409.18,3.49,14769.38
2021,12,Dimbula,White Tea,6688.76,4150.4,10.41,7385.07
2021,12,Dimbula,Oolong,4677.19,3151.75,17.33,5487.74
2021,12,Kandy,CTC,21535.47,14909.94,10.99,23901.49
2021,12,Kandy,Orthodox,17565.48,13100.27,9.49,19233.02
2021,12,Kandy,Green Tea,12999.04,9897.66,10.03,14302.82
2021,12,Kandy,White Tea,5957.98,3974.7,4.7,6237.98
2021,12,Kandy,Oolong,4302.25,3064.98,10.81,4767.43
2022,1,Central Province,CTC,26810.5,18126.67,10.01,29493.21
2022,1,Central Province,Orthodox,23312.96,17412.19,6.4,24804.01
2022,1,Central Province,Green Tea,17175.48,13187.33,7.79,18512.63
2022,1,Central Province,White Tea,8021.15,5189.64,9.36,8772.28
2022,1,Central Province,Oolong,5602.38,3973.69,9.73,6147.25
2022,1,Uva Province,CTC,27794.53,21472.05,8.12,30051.39
2022,1,Uva Province,Orthodox,22188.28,15765.69,6.42,23613.19
2022,1,Uva Province,Green Tea,15735.1,12164.16,7.16,16861.79
2022,1,Uva Province,White Tea,7460.14,4908.84,5.41,7863.86
2022,1,Uva Province,Oolong,5191.36,3941.99,10.43,5732.8
2022,1,Sabaragamuwa,CTC,24961.14,17830.97,3.9,25935.16
2022,1,Sabaragamuwa,Orthodox,20587.32,13536.71,6.08,21839.17
2022,1,Sabaragamuwa,Green Tea,14881.06,10777.74,3.94,15467.67
2022,1,Sabaragamuwa,White Tea,7681.74,5230.54,5.39,8096.14
2022,1,Sabaragamuwa,Oolong,4697.92,3462.78,2.88,4833.12
2022,1,Southern Province,CTC,22302.65,15049.48,7.51,23977.59
2022,1,Southern Province,Orthodox,19531.03,14341.55,9.51,21387.52
2022,1,Southern Province,Green Tea,13938.7,9529.43,9.56,15271.64
2022,1,Southern Province,White Tea,6697.21,4390.5,8.78,7285.29
2022,1,Southern Province,Oolong,4443.47,3537.33,2.99,4576.54
2022,1,Nuwara Eliya,CTC,28205.08,17934.84,5.72,29819.68
2022,1,Nuwara Eliya,Orthodox,25746.47,19075.84,6.16,27332.43
2022,1,Nuwara Eliya,Green Tea,16613.72,11289.4,5.21,17479.54
2022,1,Nuwara Eliya,White Tea,8097.72,5640.94,6.01,8584.52
2022,1,Nuwara Eliya,Oolong,5372.19,3928.96,4.99,5640.17
2022,1,Dimbula,CTC,27474.14,16907.47,9.19,29998.41
2022,1,Dimbula,Orthodox,22615.66,16278.95,7.19,24240.6
2022,1,Dimbula,Green Tea,19112.6,12489.71,11.74,21357.04
2022,1,Dimbula,White Tea,8539.24,6330.36,4.56,8928.22
2022,1,Dimbula,Oolong,5040.05,3297.3,10.78,5583.27
2022,1,Kandy,CTC,27618.93,21800.91,8.81,30053.4
2022,1,Kandy,Orthodox,22099.35,15856.66,8.83,24050.8
2022,1,Kandy,Green Tea,17977.64,12254.1,11.51,20046.64
2022,1,Kandy,White Tea,7901.75,5141.04,7.23,8473.24
2022,1,Kandy,Oolong,5406.67,3675.5,7.81,5829.12
2022,2,Central Province,CTC,25157.71,18478.14,9.26,27487.65
2022,2,Central Province,Orthodox,21778.52,13470.56,7.48,23406.89
2022,2,Central Province,Green Tea,16937.7,11632.88,8.57,18389.08
2022,2,Central Province,White Tea,7527.54,5605.68,3.18,7766.94
2022,2,Central Province,Oolong,5134.45,3710.46,7.74,5531.85
2022,2,Uva Province,CTC,22794.82,16932.23,10.07,25090.05
2022,2,Uva Province,Orthodox,21086.0,12709.57,9.7,23132.14
2022,2,Uva Province,Green Tea,15219.36,9955.92,5.93,16121.62
2022,2,Uva Province,White Tea,7934.07,5723.21,7.1,8497.2
2022,2,Uva Province,Oolong,4732.52,3740.11,8.72,5145.12
2022,2,Sabaragamuwa,CTC,23557.63,18012.09,9.36,25762.06
2022,2,Sabaragamuwa,Orthodox,19698.31,12608.03,10.23,21713.06
2022,2,Sabaragamuwa,Green Tea,16069.64,12013.4,10.04,17683.68
2022,2,Sabaragamuwa,White Tea,6661.71,4491.48,8.11,7202.23
2022,2,Sabaragamuwa,Oolong,4652.87,3292.68,10.3,5132.09
2022,2,Southern Province,CTC,20947.31,16319.4,3.86,21755.22
2022,2,Southern Province,Orthodox,19559.37,13512.96,9.92,21500.36
2022,2,Southern Province,Green Tea,13224.15,9800.31,10.08,14556.97
2022,2,Southern Province,White Tea,6012.93,4388.63,1.89,6126.78
2022,2,Southern Province,Oolong,4241.01,2921.14,10.58,4689.66
2022,2,Nuwara Eliya,CTC,26004.84,18157.07,8.01,28088.42
2022,2,Nuwara Eliya,Orthodox,22329.92,16323.95,12.33,25083.4
2022,2,Nuwara Eliya,Green Tea,16895.39,10679.45,6.52,17997.47
2022,2,Nuwara Eliya,White Tea,8399.71,6407.51,9.02,9157.37
2022,2,Nuwara Eliya,Oolong,5199.9,3420.69,8.99,5667.37
2022,2,Dimbula,CTC,24745.39,17396.04,5.52,26112.27
2022,2,Dimbula,Orthodox,19855.23,13318.05,9.6,21761.04
2022,2,Dimbula,Green Tea,17417.04,11522.4,9.64,19096.35
2022,2,Dimbula,White Tea,7399.92,5188.28,3.91,7689.24
2022,2,Dimbula,Oolong,5172.88,3676.23,5.45,5454.58
2022,2,Kandy,CTC,23378.39,18042.58,8.04,25258.71
2022,2,Kandy,Orthodox,22352.97,17250.97,9.45,24464.9
2022,2,Kandy,Green Tea,16022.18,11569.76,12.77,18068.64
2022,2,Kandy,White Tea,7720.29,4908.95,5.22,8123.35
2022,2,Kandy,Oolong,4767.1,2972.33,10.23,5254.84
2022,3,Central Province,CTC,26414.43,18568.99,10.76,29255.39
2022,3,Central Province,Orthodox,21106.96,14159.69,9.27,23064.61
2022,3,Central Province,Green Tea,16193.0,11397.36,7.07,17338.59
2022,3,Central Province,White Tea,7020.12,4293.13,9.8,7708.07
2022,3,Central Province,Oolong,4690.16,3020.04,6.31,4985.91
2022,3,Uva Province,CTC,24060.97,17116.39,9.34,26307.08
2022,3,Uva Province,Orthodox,18724.64,13260.43,2.36,19166.58
2022,3,Uva Province,Green Tea,16396.53,10400.96,11.17,18227.31
2022,3,Uva Province,White Tea,6231.94,4824.18,8.01,6731.13
2022,3,Uva Province,Oolong,4916.59,3063.42,14.66,5637.24
2022,3,Sabaragamuwa,CTC,21618.21,14428.89,8.77,23513.29
2022,3,Sabaragamuwa,Orthodox,19684.59,12622.75,5.58,20783.34
2022,3,Sabaragamuwa,Green Tea,15365.98,9847.49,7.3,16487.1
2022,3,Sabaragamuwa,White Tea,5887.27,3553.7,8.78,6404.1
2022,3,Sabaragamuwa,Oolong,5127.46,3720.93,4.66,5366.61
2022,3,Southern Province,CTC,20234.18,12180.89,10.51,22361.75
2022,3,Southern Province,Orthodox,18451.93,14156.75,13.28,20901.58
2022,3,Southern Province,Green Tea,14166.52,9874.33,9.02,15443.64
2022,3,Southern Province,White Tea,6774.42,4676.1,6.12,7189.22
2022,3,Southern Province,Oolong,4353.0,3380.15,7.11,4662.37
2022,3,Nuwara Eliya,CTC,25387.03,17201.37,7.81,27369.62
2022,3,Nuwara Eliya,Orthodox,22168.28,15702.95,10.82,24567.36
2022,3,Nuwara Eliya,Green Tea,16667.74,11252.29,8.63,18106.81
2022,3,Nuwara Eliya,White Tea,7816.53,6248.82,12.04,8757.53
2022,3,Nuwara Eliya,Oolong,4792.72,3086.62,9.86,5265.24
2022,3,Dimbula,CTC,24078.21,14777.83,3.59,24941.96
2022,3,Dimbula,Orthodox,21175.66,15766.28,1.38,21468.58
2022,3,Dimbula,Green Tea,17774.57,10694.48,10.9,19712.72
2022,3,Dimbula,White Tea,7957.85,5545.01,4.59,8322.87
2022,3,Dimbula,Oolong,5206.85,3193.32,12.54,5859.73
2022,3,Kandy,CTC,25246.22,19096.04,12.37,28368.53
2022,3,Kandy,Orthodox,21767.53,15315.67,9.87,23916.46
2022,3,Kandy,Green Tea,16371.92,11854.82,5.42,17258.75
2022,3,Kandy,White Tea,7137.77,4561.0,9.59,7822.03
2022,3,Kandy,Oolong,5009.58,3915.72,9.39,5479.96
2022,4,Central Province,CTC,22035.18,16103.89,12.33,24751.05
2022,4,Central Province,Orthodox,18410.06,13374.51,10.82,20402.76
2022,4,Central Province,Green Tea,13880.93,10317.41,4.35,14484.57
2022,4,Central Province,White Tea,6163.54,4084.98,6.04,6536.05
2022,4,Central Province,Oolong,4128.24,2827.72,5.94,4373.37
2022,4,Uva Province,CTC,20397.6,13005.18,10.71,22581.53
2022,4,Uva Province,Orthodox,17516.96,11851.27,6.56,18666.42
2022,4,Uva Province,Green Tea,13586.44,10315.48,11.09,15093.42
2022,4,Uva Province,White Tea,6397.79,4176.56,4.7,6698.76
2022,4,Uva Province,Oolong,4111.36,2733.65,9.66,4508.51
2022,4,Sabaragamuwa,CTC,18519.8,13684.8,6.17,19662.71
2022,4,Sabaragamuwa,Orthodox,16792.74,10964.43,3.9,17447.42
2022,4,Sabaragamuwa,Green Tea,13206.3,9978.75,9.61,14475.63
2022,4,Sabaragamuwa,White Tea,5590.88,3453.36,9.75,6135.77
2022,4,Sabaragamuwa,Oolong,3678.47,2525.16,12.3,4131.07
2022,4,Southern Province,CTC,18555.06,11277.69,3.31,19168.41
2022,4,Southern Province,Orthodox,14543.36,11337.77,11.49,16214.98
2022,4,Southern Province,Green Tea,11658.3,9095.71,10.2,12846.93
2022,4,Southern Province,White Tea,5342.54,3821.73,9.93,5873.26
2022,4,Southern Province,Oolong,3785.26,2920.72,9.84,4157.63
2022,4,Nuwara Eliya,CTC,22417.48,14033.71,6.49,23872.07
2022,4,Nuwara Eliya,Orthodox,19110.42,14461.76,7.6,20562.14
2022,4,Nuwara Eliya,Green Tea,13315.98,9732.23,9.92,14637.14
2022,4,Nuwara Eliya,White Tea,6968.34,5243.4,11.99,7803.62
2022,4,Nuwara Eliya,Oolong,4746.78,3441.05,14.06,5414.19
2022,4,Dimbula,CTC,22156.28,15868.1,11.14,24623.44
2022,4,Dimbula,Orthodox,20246.01,13723.68,6.52,21566.77
2022,4,Dimbula,Green Tea,14579.78,11454.4,3.8,15134.11
2022,4,Dimbula,White Tea,6497.27,4584.05,9.68,7126.3
2022,4,Dimbula,Oolong,4513.58,3243.6,10.66,4994.53
2022,4,Kandy,CTC,20955.78,15401.6,6.04,22221.66
2022,4,Kandy,Orthodox,16925.3,13342.86,12.44,19031.65
2022,4,Kandy,Green Tea,13667.4,10088.95,4.17,14237.28
2022,4,Kandy,White Tea,6626.59,4340.8,12.02,7423.4
2022,4,Kandy,Oolong,4290.03,3088.22,4.93,4501.7
2022,5,Central Province,CTC,21099.16,14580.25,5.36,22230.19
2022,5,Central Province,Orthodox,18274.19,11584.84,9.42,19995.81
2022,5,Central Province,Green Tea,14375.59,11035.15,10.56,15893.93
2022,5,Central Province,White Tea,5854.73,3983.43,17.19,6860.92
2022,5,Central Province,Oolong,4153.84,2722.44,4.55,4342.72
2022,5,Uva Province,CTC,19642.82,14114.7,10.3,21665.21
2022,5,Uva Province,Orthodox,16185.24,9813.9,7.55,17406.82
2022,5,Uva Province,Green Tea,12160.49,8772.21,7.55,13078.97
2022,5,Uva Province,White Tea,5518.03,4263.22,9.87,6062.55
2022,5,Uva Province,Oolong,3866.65,2890.26,8.64,4200.56
2022,5,Sabaragamuwa,CTC,19296.28,15426.36,6.11,20474.36
2022,5,Sabaragamuwa,Orthodox,15925.6,11036.47,8.22,17235.38
2022,5,Sabaragamuwa,Green Tea,11695.15,9298.44,7.41,12561.83
2022,5,Sabaragamuwa,White Tea,5635.88,4438.78,8.93,6138.9
2022,5,Sabaragamuwa,Oolong,3655.87,2245.46,5.76,3866.45
2022,5,Southern Province,CTC,16868.08,11703.43,5.89,17860.83
2022,5,Southern Province,Orthodox,14462.74,9162.12,7.15,15496.16
2022,5,Southern Province,Green Tea,10373.18,7880.08,6.61,11059.01
2022,5,Southern Province,White Tea,4918.19,3179.62,4.87,5157.9
2022,5,Southern Province,Oolong,3422.12,2296.46,6.26,3636.33
2022,5,Nuwara Eliya,CTC,21056.26,13520.26,8.54,22855.37
2022,5,Nuwara Eliya,Orthodox,17968.08,12012.18,9.0,19584.52
2022,5,Nuwara Eliya,Green Tea,13983.98,9236.19,5.45,14746.76
2022,5,Nuwara Eliya,White Tea,6901.3,4330.08,8.85,7511.83
2022,5,Nuwara Eliya,Oolong,4349.15,2734.81,16.08,5048.45
2022,5,Dimbula,CTC,19439.18,13560.13,10.34,21449.99
2022,5,Dimbula,Orthodox,17720.52,11718.45,5.5,18695.3
2022,5,Dimbula,Green Tea,12799.09,9535.34,1.03,12931.45
2022,5,Dimbula,White Tea,6855.0,5178.33,10.44,7570.83
2022,5,Dimbula,Oolong,4099.72,2900.98,10.42,4526.82
2022,5,Kandy,CTC,19830.73,12672.5,10.54,21920.0
2022,5,Kandy,Orthodox,18549.83,12957.31,7.78,19992.22
2022,5,Kandy,Green Tea,13887.24,9336.13,7.81,14972.39
2022,5,Kandy,White Tea,5950.96,3961.24,11.16,6615.28
2022,5,Kandy,Oolong,4336.55,2711.21,7.18,4647.83
2022,6,Central Province,CTC,20081.62,14375.69,4.23,20932.01
2022,6,Central Province,Orthodox,18717.88,12091.1,7.52,20126.0
2022,6,Central Province,Green Tea,11533.59,8446.43,10.59,12755.16
2022,6,Central Province,White Tea,6011.05,3829.37,4.71,6294.06
2022,6,Central Province,Oolong,3784.29,2408.95,5.85,4005.85
2022,6,Uva Province,CTC,18314.68,14384.8,10.5,20237.72
2022,6,Uva Province,Orthodox,16060.28,10095.5,9.34,17559.55
2022,6,Uva Province,Green Tea,12985.48,8745.44,6.46,13824.4
2022,6,Uva Province,White Tea,5682.08,4369.66,5.47,5992.63
2022,6,Uva Province,Oolong,3666.15,2692.98,9.45,4012.66
2022,6,Sabaragamuwa,CTC,17231.11,13350.91,5.97,18259.73
2022,6,Sabaragamuwa,Orthodox,14528.02,8718.71,5.34,15303.81
2022,6,Sabaragamuwa,Green Tea,11767.6,8536.99,9.13,12841.47
2022,6,Sabaragamuwa,White Tea,5181.4,3583.79,9.38,5667.16
2022,6,Sabaragamuwa,Oolong,3440.49,2398.8,7.21,3688.71
2022,6,Southern Province,CTC,16059.75,10400.77,6.0,17022.8
2022,6,Southern Province,Orthodox,14271.57,9893.91,10.67,15794.34
2022,6,Southern Province,Green Tea,10619.35,7406.5,9.37,11614.7
2022,6,Southern Province,White Tea,5544.7,4435.27,3.8,5755.24
2022,6,Southern Province,Oolong,3281.07,2511.7,12.17,3680.22
2022,6,Nuwara Eliya,CTC,20189.37,14175.28,4.67,21132.21
2022,6,Nuwara Eliya,Orthodox,18370.66,12895.67,8.65,19959.02
2022,6,Nuwara Eliya,Green Tea,13088.27,7944.35,8.01,14136.06
2022,6,Nuwara Eliya,White Tea,5593.28,4294.72,13.17,6330.14
2022,6,Nuwara Eliya,Oolong,3839.37,2341.72,7.1,4111.79
2022,6,Dimbula,CTC,19642.38,14175.2,8.99,21407.94
2022,6,Dimbula,Orthodox,16485.71,11143.52,6.36,17534.4
2022,6,Dimbula,Green Tea,12846.28,9636.69,11.77,14358.48
2022,6,Dimbula,White Tea,6164.1,3990.56,6.66,6574.71
2022,6,Dimbula,Oolong,4182.29,3286.56,13.55,4748.81
2022,6,Kandy,CTC,18803.95,11354.41,7.5,20214.5
2022,6,Kandy,Orthodox,16592.69,12528.29,11.89,18565.16
2022,6,Kandy,Green Tea,12182.96,7383.13,4.39,12717.3
2022,6,Kandy,White Tea,5854.4,4605.31,8.76,6367.06
2022,6,Kandy,Oolong,4020.12,2957.6,3.61,4165.38
2022,7,Central Province,CTC,25550.11,20170.08,6.63,27244.94
2022,7,Central Province,Orthodox,21157.91,13868.86,9.6,23189.11
2022,7,Central Province,Green Tea,16613.05,13257.58,12.42,18676.06
2022,7,Central Province,White Tea,6946.07,4277.31,4.16,7235.16
2022,7,Central Province,Oolong,4495.76,3006.21,6.82,4802.48
2022,7,Uva Province,CTC,22716.87,17849.24,4.54,23747.29
2022,7,Uva Province,Orthodox,20092.81,12660.37,4.56,21008.43
2022,7,Uva Province,Green Tea,15078.37,10559.44,9.45,16503.98
2022,7,Uva Province,White Tea,6913.3,5063.18,3.11,7128.2
2022,7,Uva Province,Oolong,4844.19,3466.4,10.45,5350.31
2022,7,Sabaragamuwa,CTC,20991.82,14284.54,13.24,23771.57
2022,7,Sabaragamuwa,Orthodox,18478.76,13641.23,9.78,20286.31
2022,7,Sabaragamuwa,Green Tea,13733.78,8747.41,6.17,14581.74
2022,7,Sabaragamuwa,White Tea,6334.84,4853.69,2.35,6483.43
2022,7,Sabaragamuwa,Oolong,4485.16,3167.83,6.29,4767.23
2022,7,Southern Province,CTC,20747.89,13693.37,2.45,21255.82
2022,7,Southern Province,Orthodox,16480.78,10430.38,13.96,18781.8
2022,7,Southern Province,Green Tea,13611.61,10623.62,4.97,14288.65
2022,7,Southern Province,White Tea,6638.45,4857.57,5.46,7000.98
2022,7,Southern Province,Oolong,4560.03,3555.35,10.43,5035.63
2022,7,Nuwara Eliya,CTC,23582.92,14200.74,5.12,24790.33
2022,7,Nuwara Eliya,Orthodox,22363.73,13885.44,9.52,24492.56
2022,7,Nuwara Eliya,Green Tea,15767.31,9834.73,15.24,18169.47
2022,7,Nuwara Eliya,White Tea,7770.52,5810.59,5.96,8233.77
2022,7,Nuwara Eliya,Oolong,5160.58,3645.74,7.36,5540.57
2022,7,Dimbula,CTC,22797.42,17956.69,9.75,25019.43
2022,7,Dimbula,Orthodox,19204.29,11715.96,5.42,20244.94
2022,7,Dimbula,Green Tea,16339.33,11300.05,7.1,17498.63
2022,7,Dimbula,White Tea,7701.22,5010.2,3.99,8008.77
2022,7,Dimbula,Oolong,4529.21,3463.53,11.09,5031.32
2022,7,Kandy,CTC,23883.93,16006.15,11.98,26744.61
2022,7,Kandy,Orthodox,21573.29,14359.96,6.44,22963.51
2022,7,Kandy,Green Tea,14412.68,11071.55,-0.5,14341.12
2022,7,Kandy,White Tea,6998.91,5330.94,4.1,7285.58
2022,7,Kandy,Oolong,4700.53,3251.94,11.46,5239.29
2022,8,Central Province,CTC,25702.86,16031.62,7.44,27615.05
2022,8,Central Province,Orthodox,21611.59,15264.58,9.35,23631.76
2022,8,Central Province,Green Tea,16348.68,11142.43,6.46,17404.55
2022,8,Central Province,White Tea,7727.01,6137.02,5.05,8117.46
2022,8,Central Province,Oolong,5471.19,3357.61,9.5,5990.8
2022,8,Uva Province,CTC,22774.59,16455.99,7.38,24455.39
2022,8,Uva Province,Orthodox,20520.24,12627.35,9.46,22461.91
2022,8,Uva Province,Green Tea,16107.79,10963.63,1.85,16405.81
2022,8,Uva Province,White Tea,7322.64,5289.63,9.28,8002.39
2022,8,Uva Province,Oolong,4457.07,2768.62,5.87,4718.78
2022,8,Sabaragamuwa,CTC,21455.16,15773.07,2.64,22021.4
2022,8,Sabaragamuwa,Orthodox,18731.8,12719.86,8.61,20345.2
2022,8,Sabaragamuwa,Green Tea,14455.82,11065.35,6.95,15460.66
2022,8,Sabaragamuwa,White Tea,6768.36,4288.71,6.41,7202.35
2022,8,Sabaragamuwa,Oolong,4568.11,2952.26,11.05,5073.09
2022,8,Southern Province,CTC,23286.22,18433.92,8.06,25161.97
2022,8,Southern Province,Orthodox,18518.26,14571.3,7.23,19857.54
2022,8,Southern Province,Green Tea,14071.77,10215.6,10.08,15489.95
2022,8,Southern Province,White Tea,6892.59,4867.95,6.32,7327.87
2022,8,Southern Province,Oolong,4124.63,3078.21,13.45,4679.56
2022,8,Nuwara Eliya,CTC,26050.06,19969.61,8.82,28348.22
2022,8,Nuwara Eliya,Orthodox,23827.43,16351.82,8.42,25833.96
2022,8,Nuwara Eliya,Green Tea,17818.5,11586.19,7.36,19129.91
2022,8,Nuwara Eliya,White Tea,7911.02,5560.01,11.66,8833.2
2022,8,Nuwara Eliya,Oolong,5466.94,3635.74,2.71,5614.88
2022,8,Dimbula,CTC,25567.98,19065.38,9.26,27935.28
2022,8,Dimbula,Orthodox,23264.0,17705.9,4.46,24302.4
2022,8,Dimbula,Green Tea,16589.92,12552.92,9.74,18205.71
2022,8,Dimbula,White Tea,7735.09,5661.32,6.99,8275.84
2022,8,Dimbula,Oolong,4950.43,3899.49,9.08,5400.14
2022,8,Kandy,CTC,25229.21,16261.11,4.54,26375.73
2022,8,Kandy,Orthodox,21452.28,14661.32,2.39,21965.11
2022,8,Kandy,Green Tea,15780.26,10787.84,6.98,16882.43
2022,8,Kandy,White Tea,7548.58,4656.16,8.75,8209.41
2022,8,Kandy,Oolong,4728.93,2853.05,7.33,5075.36
2022,9,Central Province,CTC,27487.93,17388.97,12.97,31052.07
2022,9,Central Province,Orthodox,21785.86,16855.33,6.48,23197.19
2022,9,Central Province,Green Tea,16858.63,10285.86,10.22,18581.41
2022,9,Central Province,White Tea,7868.23,5339.21,6.44,8374.95
2022,9,Central Province,Oolong,5242.66,3157.45,6.77,5597.36
2022,9,Uva Province,CTC,23972.99,14576.81,11.01,26613.32
2022,9,Uva Province,Orthodox,19265.0,15311.06,12.48,21670.2
2022,9,Uva Province,Green Tea,14729.94,10927.97,9.02,16059.01
2022,9,Uva Province,White Tea,7619.96,5143.05,7.2,8168.38
2022,9,Uva Province,Oolong,4806.12,3293.27,8.21,5200.7
2022,9,Sabaragamuwa,CTC,24014.61,15486.15,9.41,26274.42
2022,9,Sabaragamuwa,Orthodox,20615.62,16205.52,6.35,21925.49
2022,9,Sabaragamuwa,Green Tea,15194.72,10142.34,5.31,16001.57
2022,9,Sabaragamuwa,White Tea,7290.8,4449.28,5.67,7704.55
2022,9,Sabaragamuwa,Oolong,4017.98,2679.51,6.88,4294.24
2022,9,Southern Province,CTC,22947.84,14509.31,0.89,23151.9
2022,9,Southern Province,Orthodox,20124.15,15134.01,8.94,21923.16
2022,9,Southern Province,Green Tea,14306.35,9351.13,7.49,15378.04
2022,9,Southern Province,White Tea,6275.78,4618.59,2.74,6448.02
2022,9,Southern Province,Oolong,4788.19,3058.15,5.42,5047.78
2022,9,Nuwara Eliya,CTC,25618.25,19910.94,10.33,28264.12
2022,9,Nuwara Eliya,Orthodox,22946.42,14823.36,9.83,25202.07
2022,9,Nuwara Eliya,Green Tea,16518.48,12132.44,6.5,17591.48
2022,9,Nuwara Eliya,White Tea,8439.77,6455.33,10.92,9361.31
2022,9,Nuwara Eliya,Oolong,5182.19,3874.15,7.01,5545.34
2022,9,Dimbula,CTC,28507.53,18647.59,4.57,29811.74
2022,9,Dimbula,Orthodox,23655.68,18291.06,13.49,26846.57
2022,9,Dimbula,Green Tea,17073.84,12359.37,2.52,17504.45
2022,9,Dimbula,White Tea,7378.81,4914.71,2.36,7552.95
2022,9,Dimbula,Oolong,5633.09,3606.9,8.63,6119.17
2022,9,Kandy,CTC,25833.02,19753.34,9.28,28229.38
2022,9,Kandy,Orthodox,23355.29,14088.84,8.89,25430.7
2022,9,Kandy,Green Tea,15845.22,11932.6,5.97,16791.02
2022,9,Kandy,White Tea,7903.93,4904.93,6.81,8442.31
2022,9,Kandy,Oolong,5349.67,3556.81,9.35,5850.06
2022,10,Central Province,CTC,23152.73,16684.55,13.07,26177.71
2022,10,Central Province,Orthodox,19523.52,13389.47,13.35,22129.01
2022,10,Central Province,Green Tea,15061.04,9718.2,5.7,15919.89
2022,10,Central Province,White Tea,6297.23,4565.91,10.27,6944.11
2022,10,Central Province,Oolong,4251.75,2602.02,10.13,4682.44
